,Compresión Simple (Pa),Cohesión (Pa),Ángulo de Fricción (Grados),Módulo de Young,Textura,Nombre
1415,313109347.97,28869548.97,33.61,664463.17,Fanerítica,Gabro
1416,269772109.87,20469254.16,54.71,446019.14,Afanítica,Andesita
1417,139395012.5,20072528.91,57.21,847234.99,Intermedia-Gruesa,Granito
1418,214952080.47,28838006.85,35.23,225379.11,Fanerítica,Gabro
1419,200246795.0,47191717.13,44.25,-143960.79,Intermedia-Gruesa,Granito
1420,48129990.14,21485749.92,33.03,420169.13,Detrítica,Arenisca
1421,71159884.89,26739048.16,47.74,189086.61,Detrítica,Arenisca
1422,219765841.94,38832893.59,47.74,474881.52,Intermedia-Gruesa,Granito
1423,214212214.28,34727633.74,50.55,986100.82,Porfídica,Basalto
1424,67053793.87,22229325.99,43.44,235676.18,Detrítica,Arenisca
1425,276759146.97,29015210.28,35.09,397782.2,Fanerítica,Gabro
1426,196991839.1,36922484.44,44.74,242775.85,Intermedia-Gruesa,Granito
1427,214569957.36,28327157.06,33.3,183811.22,Fanerítica,Gabro
1428,217036722.2,33906763.0,49.35,359450.43,Afanítica,Andesita
1429,165575720.99,52706647.29,50.56,521744.49,Porfídica,Basalto
1430,214550994.26,62415235.16,50.75,607353.46,Porfídica,Basalto
1431,54137637.36,10090558.58,45.07,721580.83,Detrítica,Arenisca
1432,228411521.37,12513768.61,50.12,360377.17,Porfídica,Basalto
1433,268103640.24,29197277.67,32.27,518212.45,Fanerítica,Gabro
1434,210024101.03,8756609.85,55.8,604072.15,Intermedia-Gruesa,Granito
1435,183089499.51,55485432.96,44.5,709160.32,Porfídica,Basalto
1436,314958367.53,26086244.34,41.82,398337.54,Afanítica,Andesita
1437,208656004.42,18247840.0,47.56,281628.77,Intermedia-Gruesa,Granito
1438,189487842.48,30417940.42,36.51,902885.77,Fanerítica,Gabro
1439,228525552.33,23805321.42,54.81,857304.71,Intermedia-Gruesa,Granito
1440,279255351.57,13983380.68,45.36,283850.55,Afanítica,Andesita
1441,221804737.84,23223449.11,51.6,433096.24,Intermedia-Gruesa,Granito
1442,217802646.87,62484028.08,47.6,302929.03,Porfídica,Basalto
1443,214020075.11,30039885.49,33.46,246510.24,Fanerítica,Gabro
1444,187584594.51,31350620.51,50.43,242465.53,Porfídica,Basalto
1445,225879578.21,30962208.71,37.44,216320.75,Fanerítica,Gabro
1446,219991011.53,23353677.47,45.91,683147.48,Intermedia-Gruesa,Granito
1447,130336051.6,40823087.0,40.36,414707.83,Detrítica,Arenisca
1448,188055667.77,31307752.62,33.76,286581.28,Fanerítica,Gabro
1449,250468016.32,29188794.33,51.99,334435.12,Afanítica,Andesita
1450,224157707.83,38837795.82,49.08,157190.99,Afanítica,Andesita
1451,89266429.24,18180827.61,13.84,423119.44,Detrítica,Arenisca
1452,145154415.71,-829312.16,50.45,1444702.71,Porfídica,Basalto
1453,214428192.26,29808671.0,41.48,392705.92,Afanítica,Andesita
1454,138588040.07,51020579.4,52.96,141156.19,Porfídica,Basalto
1455,169367624.09,26282439.1,43.85,631126.16,Intermedia-Gruesa,Granito
1456,181475833.42,28383412.99,27.73,594883.44,Fanerítica,Gabro
1457,356029930.21,30859960.09,36.93,435900.24,Fanerítica,Gabro
1458,391578345.2,28635936.08,48.94,378902.24,Afanítica,Andesita
1459,317474184.72,25716926.01,44.88,284540.49,Afanítica,Andesita
1460,83283823.19,5713529.37,61.14,223300.38,Detrítica,Arenisca
1461,184924473.05,15237559.82,47.82,130085.79,Intermedia-Gruesa,Granito
1462,38495142.84,-22162283.27,44.75,373899.11,Detrítica,Arenisca
1463,267086512.1,21978461.32,55.89,313461.09,Afanítica,Andesita
1464,193343753.53,52078367.67,54.96,787724.97,Intermedia-Gruesa,Granito
1465,201501698.95,30511169.35,33.53,32031.05,Fanerítica,Gabro
1466,158952955.46,65848089.98,60.41,790199.72,Porfídica,Basalto
1467,137429324.71,12369257.28,53.62,1188160.23,Porfídica,Basalto
1468,242695127.34,17981784.64,46.63,345643.91,Afanítica,Andesita
1469,193128914.74,54107063.75,48.73,912794.37,Porfídica,Basalto
1470,165510774.2,33036298.55,60.86,890156.98,Porfídica,Basalto
1471,206275928.29,30035008.62,34.74,495982.01,Fanerítica,Gabro
1472,265030889.0,29655744.32,31.9,175596.53,Fanerítica,Gabro
1473,265892698.96,25228743.73,39.54,376993.2,Afanítica,Andesita
1474,233657080.46,29942577.95,33.38,200410.69,Fanerítica,Gabro
1475,168622670.62,13913999.21,50.18,991915.36,Porfídica,Basalto
1476,210214929.63,21245406.37,33.56,363585.52,Intermedia-Gruesa,Granito
1477,262849228.82,31530250.58,35.86,119782.98,Fanerítica,Gabro
1478,225958343.39,30181686.8,37.5,680537.31,Fanerítica,Gabro
1479,134751685.2,10574799.61,48.5,532370.58,Detrítica,Arenisca
1480,195709678.56,26276445.66,55.12,830214.06,Intermedia-Gruesa,Granito
1481,151052874.05,15401367.49,51.4,887772.28,Porfídica,Basalto
1482,168396908.51,35235335.08,58.84,198036.36,Intermedia-Gruesa,Granito
1483,245941694.32,31879096.36,35.8,223904.94,Fanerítica,Gabro
1484,355752454.82,28251019.5,47.69,370825.19,Afanítica,Andesita
1485,169418248.05,28644636.14,35.73,886507.06,Fanerítica,Gabro
1486,278148441.68,25089790.48,45.98,373405.43,Afanítica,Andesita
1487,279531938.17,39547982.57,45.79,411833.97,Afanítica,Andesita
1488,261684335.54,25435234.99,46.64,365122.14,Afanítica,Andesita
1489,151289825.7,44727123.94,55.52,478871.7,Porfídica,Basalto
1490,157436190.79,39010468.17,51.92,431318.35,Porfídica,Basalto
1491,288545482.8,29027892.18,54.55,328518.33,Afanítica,Andesita
1492,188486351.47,32686845.33,30.15,443262.37,Fanerítica,Gabro
1493,187490173.19,42117037.66,45.23,501238.36,Porfídica,Basalto
1494,276348255.44,30584209.63,38.41,293345.23,Fanerítica,Gabro
1495,244519928.93,29282709.03,35.9,400353.89,Fanerítica,Gabro
1496,59464169.97,26949900.94,47.49,592078.07,Detrítica,Arenisca
1497,196907643.16,29201219.69,33.68,40131.95,Fanerítica,Gabro
1498,58468912.05,44978609.2,38.1,748001.54,Detrítica,Arenisca
1499,182977932.76,29108539.45,47.69,388379.66,Afanítica,Andesita
1500,78269265.46,7543348.81,28.36,696364.93,Detrítica,Arenisca
1501,256001093.78,29953870.68,33.65,-225251.89,Fanerítica,Gabro
1502,178301075.52,8100144.99,41.8,281073.76,Intermedia-Gruesa,Granito
1503,194713112.66,29581742.26,54.67,575645.7,Intermedia-Gruesa,Granito
1504,295285591.02,25884963.39,42.7,305851.34,Afanítica,Andesita
1505,280368460.7,26247686.54,47.79,370017.14,Afanítica,Andesita
1506,255046805.55,33271523.04,35.38,272196.82,Afanítica,Andesita
1507,213730601.6,29435288.87,38.0,703629.72,Fanerítica,Gabro
1508,147412775.87,16240187.64,54.36,690601.12,Intermedia-Gruesa,Granito
1509,217646827.37,45175143.0,44.25,165647.11,Intermedia-Gruesa,Granito
1510,213791746.57,24091383.31,39.6,238760.37,Afanítica,Andesita
1511,192330607.74,30962800.43,36.41,292633.41,Fanerítica,Gabro
1512,84130421.28,4101709.59,41.49,-296879.65,Detrítica,Arenisca
1513,253317470.42,27896105.04,55.26,303032.46,Afanítica,Andesita
1514,305170567.81,30936131.39,41.72,450781.0,Afanítica,Andesita
1515,199790462.21,16394879.1,43.02,346952.42,Afanítica,Andesita
1516,182277902.11,-10135218.42,52.27,1242823.92,Porfídica,Basalto
1517,197447203.05,8979176.97,46.61,168431.92,Intermedia-Gruesa,Granito
1518,178711726.45,7853908.44,48.43,735747.77,Detrítica,Arenisca
1519,212250747.4,43343987.06,48.96,1015629.42,Porfídica,Basalto
1520,204613153.2,29506324.66,35.39,282770.02,Fanerítica,Gabro
1521,392949743.89,19564059.6,40.2,375977.77,Afanítica,Andesita
1522,188749957.71,43423013.91,58.25,132225.46,Intermedia-Gruesa,Granito
1523,158261883.02,31229143.59,52.75,7941.27,Detrítica,Arenisca
1524,109543764.37,23872022.0,32.04,489517.39,Detrítica,Arenisca
1525,250263108.91,33737399.02,44.34,656174.77,Intermedia-Gruesa,Granito
1526,151413698.19,32409388.05,45.64,269872.68,Intermedia-Gruesa,Granito
1527,209685384.02,32446812.72,45.39,179572.33,Intermedia-Gruesa,Granito
1528,246661075.56,26196085.97,55.46,321465.49,Afanítica,Andesita
1529,186118982.36,35721161.13,47.24,289095.46,Intermedia-Gruesa,Granito
1530,303727031.42,26800268.76,45.46,253963.22,Afanítica,Andesita
1531,388718822.47,21526836.56,47.49,391409.27,Afanítica,Andesita
1532,170675256.39,30474560.64,31.09,560299.33,Fanerítica,Gabro
1533,197486426.71,35307019.66,45.92,357280.8,Intermedia-Gruesa,Granito
1534,308630120.53,18037378.77,38.4,381678.02,Afanítica,Andesita
1535,188416300.25,28452182.44,36.37,313070.95,Fanerítica,Gabro
1536,212565597.48,29276170.36,35.39,-99424.45,Fanerítica,Gabro
1537,47495201.09,4455034.16,52.41,173386.43,Detrítica,Arenisca
1538,263491213.89,32286669.5,35.3,630184.63,Fanerítica,Gabro
1539,177041936.45,48096839.44,52.05,641446.81,Porfídica,Basalto
1540,157803064.58,3865678.14,52.88,202482.67,Detrítica,Arenisca
1541,178929407.62,49356748.15,54.77,798782.92,Porfídica,Basalto
1542,70849047.48,22555344.94,37.93,-403538.99,Detrítica,Arenisca
1543,215818261.42,19170552.6,47.25,480643.1,Intermedia-Gruesa,Granito
1544,200641576.25,44132713.43,48.22,590644.18,Porfídica,Basalto
1545,132976208.6,22703231.25,40.03,302040.05,Detrítica,Arenisca
1546,258015068.35,35505327.7,44.9,403002.81,Afanítica,Andesita
1547,262109768.3,29112678.21,35.34,332027.57,Fanerítica,Gabro
1548,10047830.61,19697501.63,33.25,-25982.55,Detrítica,Arenisca
1549,190108926.11,24832976.68,48.61,1007478.74,Porfídica,Basalto
1550,255518220.95,30240263.91,31.84,222662.57,Fanerítica,Gabro
1551,248995929.19,21231227.06,52.26,295405.48,Afanítica,Andesita
1552,240398214.56,35233264.96,51.52,583325.93,Porfídica,Basalto
1553,264452100.94,41610495.05,48.94,614555.94,Intermedia-Gruesa,Granito
1554,346197823.45,32316719.78,49.89,365098.83,Afanítica,Andesita
1555,308802015.1,23069216.82,40.73,340758.65,Afanítica,Andesita
1556,202324047.98,36696985.78,52.94,774537.88,Porfídica,Basalto
1557,178427971.69,18442139.29,41.39,-2616.35,Intermedia-Gruesa,Granito
1558,103937585.25,37037186.51,43.91,786790.13,Detrítica,Arenisca
1559,352885777.13,40434457.0,45.63,389731.22,Afanítica,Andesita
1560,258396538.91,28826236.48,34.65,112051.41,Fanerítica,Gabro
1561,48326503.38,31845797.03,30.55,505923.38,Detrítica,Arenisca
1562,45735650.27,49505819.38,31.82,245897.91,Detrítica,Arenisca
1563,173215085.51,15298121.45,54.95,455948.43,Afanítica,Andesita
1564,115679554.61,32682304.0,54.14,441414.4,Porfídica,Basalto
1565,221376060.46,39079799.77,45.61,351086.95,Afanítica,Andesita
1566,221649132.31,26929693.74,38.53,568230.8,Intermedia-Gruesa,Granito
1567,183597115.99,38111688.15,54.65,643493.44,Intermedia-Gruesa,Granito
1568,197740127.32,30625043.35,50.01,268074.78,Afanítica,Andesita
1569,173122559.78,11367161.93,54.48,287707.07,Intermedia-Gruesa,Granito
1570,257990453.0,29483826.77,38.09,-170214.44,Fanerítica,Gabro
1571,76066958.8,21307861.06,34.17,506338.21,Detrítica,Arenisca
1572,283405795.09,30773462.29,36.19,235405.16,Fanerítica,Gabro
1573,268184604.85,30424007.82,29.78,338699.9,Fanerítica,Gabro
1574,234576105.53,29910668.44,37.78,291906.32,Afanítica,Andesita
1575,199041354.9,12597072.73,49.44,904238.86,Intermedia-Gruesa,Granito
1576,172564409.48,29906002.41,35.44,789967.15,Fanerítica,Gabro
1577,156371755.76,65729310.1,56.45,584036.7,Porfídica,Basalto
1578,212555379.82,40876953.1,38.82,783820.42,Intermedia-Gruesa,Granito
1579,213536987.77,27919841.12,56.74,1102829.99,Porfídica,Basalto
1580,211042723.2,46019669.09,53.9,1087435.51,Porfídica,Basalto
1581,187997288.53,21680389.06,46.51,203477.83,Intermedia-Gruesa,Granito
1582,176733269.05,20991677.76,64.93,185207.01,Intermedia-Gruesa,Granito
1583,208786928.79,39088341.2,37.51,635189.14,Intermedia-Gruesa,Granito
1584,232846519.26,28713114.29,31.88,240198.44,Fanerítica,Gabro
1585,67192246.61,23102870.79,46.24,382204.26,Detrítica,Arenisca
1586,141062358.84,31533124.6,42.58,975296.75,Detrítica,Arenisca
1587,79525370.23,-6995547.61,39.51,241944.09,Detrítica,Arenisca
1588,151473995.4,47749797.96,54.48,626537.08,Intermedia-Gruesa,Granito
1589,156801191.01,34961440.57,53.45,424031.49,Porfídica,Basalto
1590,74182817.88,17033681.53,44.21,-411283.66,Detrítica,Arenisca
1591,202122089.97,27327228.71,35.68,272557.89,Fanerítica,Gabro
1592,49357064.59,12650605.43,54.81,450473.14,Detrítica,Arenisca
1593,129534542.6,15454532.82,48.02,337397.88,Porfídica,Basalto
1594,197511410.82,16424500.25,53.0,229236.49,Porfídica,Basalto
1595,181929929.12,19066752.97,57.36,920839.25,Porfídica,Basalto
1596,186811751.99,18177171.91,46.59,276295.26,Detrítica,Arenisca
1597,209821845.65,55225839.71,57.24,475037.26,Intermedia-Gruesa,Granito
1598,218667381.4,62341203.2,50.75,220118.24,Porfídica,Basalto
1599,322855399.76,40243540.18,43.1,330956.78,Afanítica,Andesita
1600,202380176.86,38693115.89,41.92,618633.53,Intermedia-Gruesa,Granito
1601,144754424.21,2727117.83,49.55,530902.46,Intermedia-Gruesa,Granito
1602,200027229.41,60741310.43,58.85,657601.98,Intermedia-Gruesa,Granito
1603,187836431.07,36381832.87,61.21,776576.72,Intermedia-Gruesa,Granito
1604,288384515.37,31199531.06,42.31,521567.54,Fanerítica,Gabro
1605,109654454.99,33658558.09,33.37,619572.94,Detrítica,Arenisca
1606,173620502.08,58928486.64,52.72,357998.49,Porfídica,Basalto
1607,324710497.97,36348736.12,52.08,259599.74,Afanítica,Andesita
1608,287939901.53,30778094.46,31.38,504456.4,Fanerítica,Gabro
1609,165669188.27,28005187.0,38.53,162626.61,Fanerítica,Gabro
1610,239002493.12,21805937.2,47.65,318669.39,Afanítica,Andesita
1611,133716220.06,20934246.38,55.41,362654.26,Intermedia-Gruesa,Granito
1612,283925450.86,30078262.44,32.83,758332.12,Fanerítica,Gabro
1613,205839011.45,62870148.38,57.41,876465.34,Intermedia-Gruesa,Granito
1614,194314591.67,19513337.07,50.19,375771.27,Intermedia-Gruesa,Granito
1615,136800381.51,41544654.2,44.2,578112.0,Porfídica,Basalto
1616,243263163.77,62365932.58,50.99,613245.08,Intermedia-Gruesa,Granito
1617,212407736.54,32305891.78,49.19,794968.84,Intermedia-Gruesa,Granito
1618,210687118.52,61144507.02,53.13,861570.7,Porfídica,Basalto
1619,9233316.56,20923478.19,36.78,-137814.69,Detrítica,Arenisca
1620,222779821.45,59497409.56,54.51,567002.35,Porfídica,Basalto
1621,162310430.78,26748238.27,37.58,333795.83,Fanerítica,Gabro
1622,88299372.1,20781981.03,21.5,62308.42,Detrítica,Arenisca
1623,259707303.88,29679143.39,35.16,205757.96,Fanerítica,Gabro
1624,213934719.61,28404235.04,38.33,636317.1,Fanerítica,Gabro
1625,225087307.26,31375465.71,30.75,404199.61,Fanerítica,Gabro
1626,196979937.28,23423543.01,27.52,482534.08,Intermedia-Gruesa,Granito
1627,186912151.87,20439149.84,51.67,509182.77,Intermedia-Gruesa,Granito
1628,183500729.31,26599318.14,57.67,825319.01,Intermedia-Gruesa,Granito
1629,72581810.51,28138744.86,43.25,-9668.44,Detrítica,Arenisca
1630,149824357.29,46947194.01,61.4,366534.61,Porfídica,Basalto
1631,190584468.71,29137758.29,35.47,303564.63,Fanerítica,Gabro
1632,215209387.99,29255403.89,32.45,220193.18,Fanerítica,Gabro
1633,117164791.38,37595476.02,35.9,692967.15,Detrítica,Arenisca
1634,233080902.66,30842028.6,32.9,568148.66,Fanerítica,Gabro
1635,232084327.42,25623241.29,41.68,271883.29,Afanítica,Andesita
1636,295902627.66,30224795.89,35.57,154038.49,Fanerítica,Gabro
1637,172478730.84,66842165.17,40.63,309469.91,Intermedia-Gruesa,Granito
1638,177492811.52,1790994.99,51.06,495711.4,Intermedia-Gruesa,Granito
1639,327897659.6,33486759.42,44.43,345374.72,Afanítica,Andesita
1640,178466469.98,32079449.66,41.56,405626.7,Detrítica,Arenisca
1641,162772870.37,46417252.87,50.84,795320.91,Porfídica,Basalto
1642,90814276.22,28142745.24,47.62,404352.85,Detrítica,Arenisca
1643,198349690.67,43566060.45,50.27,298130.33,Intermedia-Gruesa,Granito
1644,264200603.63,30087074.02,32.24,70462.37,Fanerítica,Gabro
1645,292546183.73,21662137.77,46.49,337377.28,Afanítica,Andesita
1646,196817667.82,41031393.88,46.82,570810.19,Intermedia-Gruesa,Granito
1647,243435296.52,23922192.11,47.48,403767.4,Afanítica,Andesita
1648,224487943.35,-1593744.63,42.23,-76493.57,Intermedia-Gruesa,Granito
1649,195572669.96,23622752.4,53.16,535046.01,Porfídica,Basalto
1650,320773064.37,25711138.05,46.87,410128.49,Afanítica,Andesita
1651,162353088.62,73424012.33,51.2,479102.07,Porfídica,Basalto
1652,198992937.37,21955783.73,59.66,-41266.65,Intermedia-Gruesa,Granito
1653,179628173.26,8084970.04,50.64,1155543.48,Porfídica,Basalto
1654,400408813.66,25040570.57,40.27,359864.53,Afanítica,Andesita
1655,171021615.83,4061547.95,28.75,30639.45,Detrítica,Arenisca
1656,269434270.5,31240764.94,31.77,624976.49,Fanerítica,Gabro
1657,205340321.25,-23937249.67,51.68,237259.96,Porfídica,Basalto
1658,169025727.23,35207896.03,44.06,414445.24,Intermedia-Gruesa,Granito
1659,221518293.02,24543272.32,35.89,310662.64,Afanítica,Andesita
1660,9672786.07,3881710.33,53.99,490607.34,Detrítica,Arenisca
1661,177305630.12,35843372.73,44.65,200506.71,Intermedia-Gruesa,Granito
1662,264364364.63,28395136.04,38.21,500483.89,Fanerítica,Gabro
1663,192522317.83,35777539.41,55.73,702036.43,Porfídica,Basalto
1664,258364932.94,58182332.27,52.39,405036.72,Intermedia-Gruesa,Granito
1665,111319562.87,35825030.6,48.54,1331735.7,Porfídica,Basalto
1666,68325775.44,48080691.44,51.04,-52636.37,Detrítica,Arenisca
1667,213479312.64,29854211.88,32.26,397530.89,Fanerítica,Gabro
1668,243744106.08,31428432.94,34.63,107427.4,Fanerítica,Gabro
1669,264259924.34,25906175.9,46.2,333930.19,Afanítica,Andesita
1670,109266857.75,73584.08,38.06,166521.21,Detrítica,Arenisca
1671,143755786.14,23615273.34,46.94,1131392.52,Porfídica,Basalto
1672,228737309.1,23784656.21,57.2,700968.8,Intermedia-Gruesa,Granito
1673,203882018.39,9154761.29,22.17,-307113.43,Detrítica,Arenisca
1674,138171830.11,39478337.89,50.73,621216.94,Porfídica,Basalto
1675,177687834.49,71216053.66,48.43,821713.41,Porfídica,Basalto
1676,184735242.49,30903300.35,31.37,330394.8,Fanerítica,Gabro
1677,250506536.08,24197113.45,51.92,347951.34,Afanítica,Andesita
1678,180377307.37,29826295.28,38.47,131687.53,Fanerítica,Gabro
1679,199926647.99,24472527.58,47.48,319298.66,Porfídica,Basalto
1680,253845046.74,34259470.72,48.12,371203.44,Afanítica,Andesita
1681,241736069.52,29714074.48,34.26,676191.1,Fanerítica,Gabro
1682,194974850.62,39492441.69,49.07,503967.91,Porfídica,Basalto
1683,79918603.31,34311988.32,34.79,-166481.91,Detrítica,Arenisca
1684,188045184.36,31713506.96,67.46,604570.49,Intermedia-Gruesa,Granito
1685,296306606.04,29768688.76,36.43,804966.43,Fanerítica,Gabro
1686,300397192.38,28436400.01,32.0,219136.48,Fanerítica,Gabro
1687,164857283.01,9616973.17,53.17,566755.41,Porfídica,Basalto
1688,156131498.62,18582461.68,49.92,561997.25,Porfídica,Basalto
1689,149864628.02,32363951.59,37.9,393537.98,Detrítica,Arenisca
1690,288792633.31,24761353.84,45.2,389964.42,Afanítica,Andesita
1691,123206628.09,16212399.98,31.98,404656.66,Detrítica,Arenisca
1692,177852810.52,44773737.15,56.52,-10899.85,Intermedia-Gruesa,Granito
1693,193166056.63,15700507.06,46.12,-102760.69,Intermedia-Gruesa,Granito
1694,222339349.89,34254445.84,54.84,1465416.02,Porfídica,Basalto
1695,249472653.86,30625714.86,38.04,41876.29,Fanerítica,Gabro
1696,161099208.88,20271892.69,48.34,384817.33,Afanítica,Andesita
1697,380114819.69,29087306.06,48.34,274480.51,Afanítica,Andesita
1698,323725071.28,26080250.82,49.57,291808.27,Afanítica,Andesita
1699,224874927.66,31296053.32,33.49,470424.1,Fanerítica,Gabro
1700,186655489.89,44275019.21,53.53,403218.5,Porfídica,Basalto
1701,251864471.34,32117547.54,44.93,381754.95,Afanítica,Andesita
1702,292514829.42,31130850.7,34.34,429219.8,Fanerítica,Gabro
1703,296114795.33,27142985.31,43.58,343798.41,Afanítica,Andesita
1704,206842104.38,45245264.42,52.16,348201.03,Porfídica,Basalto
